RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
333,46754812,Customer_332,718,Spain,Female,42,5,0.0,1,1,0,160827.26,0
334,80906903,Customer_333,723,Germany,Male,20,0,0.0,3,0,0,115359.74,1
335,47203089,Customer_334,314,France,Male,45,5,108361.75,2,1,1,157642.45,0
336,40831006,Customer_335,639,Spain,Female,28,0,199797.66,3,0,0,38730.9,0
337,24702986,Customer_336,803,France,Female,51,9,179143.54,2,1,0,59878.47,1
338,53444997,Customer_337,492,Spain,Female,50,7,168095.2,1,0,1,183000.3,1
339,54684507,Customer_338,599,France,Male,45,10,9038.45,1,0,1,91674.97,0
340,37736515,Customer_339,445,Germany,Female,39,7,0.0,1,1,0,107030.75,1
341,42829316,Customer_340,697,France,Female,51,10,194658.46,2,1,1,132194.42,1
342,77734465,Customer_341,365,Germany,Female,56,2,19664.15,1,1,0,110375.76,1
343,93422941,Customer_342,586,Germany,Male,68,0,0.0,2,1,0,152617.9,1
344,84967670,Customer_343,527,Spain,Female,72,9,0.0,2,0,0,52402.49,1
345,70223524,Customer_344,653,Germany,Male,22,7,193097.67,1,1,1,184959.46,0
346,19080210,Customer_345,572,Germany,Female,55,7,0.0,2,0,1,20199.72,1
347,52960741,Customer_346,840,Germany,Male,22,3,200057.03,2,0,1,104905.05,0
348,73066645,Customer_347,841,France,Female,41,3,6562.85,2,0,1,199554.0,0
349,97168567,Customer_348,456,Spain,Male,60,7,161169.82,1,1,0,135169.93,1
350,72249298,Customer_349,320,France,Female,48,4,80142.04,1,0,0,101612.88,1
351,75770233,Customer_350,571,Spain,Male,64,0,94520.66,2,1,1,190982.69,0
352,88939295,Customer_351,625,France,Male,70,3,34758.55,1,1,0,24817.47,1
353,27517711,Customer_352,714,Spain,Female,73,4,0.0,2,1,0,90252.29,1
354,97482276,Customer_353,589,Spain,Female,56,9,0.0,2,1,0,181675.76,1
355,51814877,Customer_354,623,France,Male,56,3,61671.27,1,0,0,139246.6,1
356,92436349,Customer_355,312,Spain,Female,63,5,39869.78,1,1,1,80002.88,1
357,55069862,Customer_356,720,Germany,Male,31,6,0.0,1,1,0,195735.46,1
358,86428939,Customer_357,481,Germany,Female,35,1,61298.46,2,0,1,154236.07,0
359,92349809,Customer_358,511,France,Female,37,6,82778.8,1,0,0,195690.4,0
360,45953208,Customer_359,533,Spain,Female,60,2,220479.87,1,0,0,120899.34,1
361,60072268,Customer_360,339,Germany,Female,38,9,0.0,2,0,1,11553.69,0
362,41144312,Customer_361,572,France,Male,25,3,83464.94,1,1,0,194668.66,0
363,71775196,Customer_362,510,France,Male,63,3,18299.19,1,1,0,166573.4,1
364,56404890,Customer_363,428,France,Female,60,4,0.0,2,1,0,114556.11,1
365,24708489,Customer_364,435,Spain,Male,51,3,184240.98,2,1,0,40569.32,1
366,59000515,Customer_365,318,France,Male,68,6,68890.02,1,0,0,177378.21,1
367,46488506,Customer_366,789,Germany,Female,63,7,0.0,1,1,1,131097.3,1
368,88544144,Customer_367,461,Spain,Male,69,10,15327.68,2,0,0,10576.45,1
369,26301566,Customer_368,781,France,Male,32,9,58813.84,1,0,0,103818.05,0
370,54651506,Customer_369,760,Germany,Female,24,2,202897.87,4,1,0,196640.29,1
371,50465090,Customer_370,552,Germany,Male,37,6,0.0,1,1,0,121339.86,1
372,88319093,Customer_371,745,France,Male,65,3,0.0,1,0,0,145038.29,1
373,73972190,Customer_372,416,France,Male,70,8,180401.5,2,1,0,135029.51,1
374,86908513,Customer_373,399,France,Male,24,0,0.0,2,1,0,108560.38,1
375,70307705,Customer_374,795,France,Female,66,10,19282.74,1,0,0,141496.94,1
376,23591183,Customer_375,656,France,Female,45,4,139263.76,2,1,0,47195.2,0
377,19593079,Customer_376,679,Germany,Female,64,8,168817.02,3,0,0,74205.98,1
378,47306438,Customer_377,808,France,Male,56,7,191049.06,1,0,0,178990.47,1
379,94397484,Customer_378,307,France,Male,21,4,0.0,1,1,0,61271.25,0
380,95758060,Customer_379,394,Spain,Male,45,10,83026.38,1,0,0,89181.93,0
381,23126328,Customer_380,829,Spain,Female,23,2,145414.1,1,1,0,29642.47,0
382,21464694,Customer_381,370,Germany,Female,37,8,202083.97,1,1,1,186793.0,0
383,49830143,Customer_382,547,Germany,Male,61,10,124366.89,2,0,0,61171.34,1
384,24231745,Customer_383,312,France,Female,56,1,0.0,2,0,0,120383.5,1
385,14422130,Customer_384,479,France,Female,58,10,23433.07,2,1,1,85766.63,0
386,46821788,Customer_385,394,Germany,Male,55,9,137266.88,1,0,0,75877.34,1
387,56941760,Customer_386,440,Spain,Female,18,4,177408.66,1,1,1,41957.89,0
388,43141451,Customer_387,748,Germany,Female,51,9,0.0,1,0,1,199244.61,1
389,99744045,Customer_388,451,France,Male,45,0,188402.02,1,1,1,64945.76,0
390,81378002,Customer_389,748,Germany,Male,48,2,248360.47,2,0,0,85321.36,1
391,89910547,Customer_390,793,Spain,Female,30,8,52690.29,1,0,0,46618.56,0
392,76622767,Customer_391,597,France,Female,58,10,155786.71,1,1,0,129239.37,1
393,30218377,Customer_392,596,Spain,Female,52,1,84605.86,2,0,0,26372.66,1
394,93569356,Customer_393,483,Spain,Female,40,7,0.0,2,0,1,135959.47,0
395,82644506,Customer_394,667,France,Female,21,1,140107.9,2,1,0,105586.59,0
396,97425948,Customer_395,744,France,Male,21,8,96595.33,1,1,0,133022.18,0
397,12481600,Customer_396,775,Germany,Male,38,9,0.0,2,0,0,10890.88,1
398,70612522,Customer_397,407,France,Male,48,5,0.0,1,1,1,137962.13,1
399,64084972,Customer_398,678,France,Female,74,1,0.0,1,0,1,18678.84,1
400,11666790,Customer_399,377,France,Female,59,2,4385.52,1,0,1,184324.66,0
401,88554410,Customer_400,570,France,Female,45,5,228250.77,2,0,0,160750.5,0
402,23376696,Customer_401,349,Germany,Male,35,8,240515.48,1,1,1,33541.57,0
403,41865839,Customer_402,603,Germany,Male,27,5,69462.73,2,0,1,115690.05,0
404,20794230,Customer_403,769,France,Female,26,5,215430.92,1,0,1,191803.38,0
405,44884958,Customer_404,750,Germany,Male,22,6,228218.11,2,0,0,56098.01,1
406,48262761,Customer_405,693,Germany,Male,69,10,55960.93,1,1,0,23810.72,1
407,68745299,Customer_406,618,France,Female,18,8,121655.41,2,1,0,90280.28,0
408,74333034,Customer_407,644,Germany,Female,67,1,0.0,2,0,0,36259.51,1
409,88649549,Customer_408,355,France,Female,51,2,111535.09,2,0,1,157733.66,1
410,28639607,Customer_409,700,Germany,Male,53,3,0.0,2,1,0,183308.33,1
411,58817728,Customer_410,675,Spain,Male,72,2,41636.18,2,1,1,95425.27,0
412,65209664,Customer_411,379,Spain,Male,62,8,139417.81,1,1,0,199602.6,1
413,94538329,Customer_412,648,France,Male,26,10,0.0,2,1,1,46116.21,0
414,56933016,Customer_413,512,Germany,Male,73,6,0.0,2,1,1,184376.88,1
415,62780572,Customer_414,580,France,Male,28,9,215954.82,1,0,1,71461.29,0
416,16635638,Customer_415,748,France,Female,50,4,170237.44,1,0,1,181358.58,0
417,40977284,Customer_416,477,France,Male,54,7,201634.74,1,0,1,181850.65,1
418,30452991,Customer_417,805,Germany,Male,31,7,59099.17,1,0,0,76285.65,0
419,85937658,Customer_418,529,France,Male,53,3,140948.08,3,1,0,13853.73,1
420,18025822,Customer_419,582,Germany,Female,54,8,73982.48,2,1,1,67498.7,1
421,83404971,Customer_420,315,Spain,Male,73,5,113695.39,2,1,1,92903.38,1
422,95057864,Customer_421,367,France,Male,70,6,152606.47,1,1,0,196923.54,1
423,68096056,Customer_422,455,France,Male,40,2,0.0,1,0,0,141046.2,1
424,26147360,Customer_423,839,France,Male,57,3,132763.48,1,1,1,130621.16,0
425,22357050,Customer_424,443,Spain,Female,64,9,147451.43,1,0,0,132584.27,1
426,45166150,Customer_425,517,Germany,Male,19,6,33040.88,2,0,0,85290.07,1
427,10219427,Customer_426,770,France,Male,57,1,6387.49,2,1,1,141029.28,0
428,89401421,Customer_427,475,Germany,Female,70,5,0.0,1,0,1,63137.5,1
429,14673821,Customer_428,747,France,Male,24,6,0.0,1,1,1,152936.58,0
430,78845371,Customer_429,366,Germany,Female,60,8,246501.83,2,1,1,133849.1,1
431,32666667,Customer_430,373,Germany,Male,21,9,37420.47,1,1,1,151801.13,0
432,37536959,Customer_431,306,Germany,Female,40,7,88868.0,1,0,1,38758.04,0
433,31418580,Customer_432,368,Spain,Male,64,0,83917.93,1,1,1,114934.36,0
434,42103334,Customer_433,632,Germany,Male,74,5,148966.03,1,1,1,46426.8,1
435,65569748,Customer_434,350,France,Male,59,2,0.0,2,0,0,69253.44,1
436,94778583,Customer_435,637,France,Female,59,0,239071.01,2,0,1,160459.89,0
437,48817429,Customer_436,630,France,Male,32,10,46552.92,2,1,0,89302.06,0
438,57309421,Customer_437,429,Spain,Female,65,1,120727.08,1,1,1,19469.53,1
439,12338358,Customer_438,320,Spain,Female,55,2,0.0,3,0,0,179485.74,1
440,41855394,Customer_439,389,Spain,Male,71,3,100899.49,2,0,1,30392.95,0
441,87916545,Customer_440,378,Germany,Male,52,5,51007.1,2,1,0,104485.7,1
442,11389572,Customer_441,590,France,Male,20,6,22912.81,1,0,0,100316.41,0
443,63434474,Customer_442,812,Spain,Female,47,3,0.0,2,0,0,85831.91,1
444,27999572,Customer_443,539,France,Female,62,8,146068.92,2,0,1,10985.18,1
445,45302978,Customer_444,649,France,Male,62,1,0.0,2,0,0,58289.23,1
446,53588908,Customer_445,467,Spain,Male,40,10,101659.89,1,1,1,39558.86,0
447,44783226,Customer_446,350,Germany,Female,27,9,0.0,1,1,0,41081.17,1
448,55128964,Customer_447,420,Spain,Male,67,6,242379.24,2,1,0,34017.39,1
449,51843948,Customer_448,564,France,Male,64,0,0.0,1,0,0,166569.19,1
450,56017793,Customer_449,773,Spain,Male,68,8,185237.32,2,1,0,29180.78,1
451,42384035,Customer_450,436,France,Male,56,7,225933.33,2,0,1,73274.4,1
452,99170494,Customer_451,842,Germany,Female,65,6,140445.63,2,1,0,120167.93,1
453,80705988,Customer_452,651,Spain,Female,40,3,103140.43,1,1,1,17769.23,0
454,56938697,Customer_453,495,France,Male,62,4,64900.42,2,0,0,109755.54,1
455,19016834,Customer_454,642,France,Male,45,4,13477.12,1,0,0,98123.08,0
456,11339047,Customer_455,684,France,Female,63,6,19077.59,2,1,1,173036.59,0
457,65763672,Customer_456,677,Germany,Male,26,3,167941.3,1,0,1,32054.09,0
458,14187546,Customer_457,776,France,Male,34,4,230082.96,1,0,1,21107.59,0
459,10676670,Customer_458,664,Germany,Male,30,9,189795.61,1,0,0,37956.39,1
460,88240978,Customer_459,314,Spain,Female,41,4,0.0,2,0,0,100493.82,0
461,92081301,Customer_460,507,Spain,Female,64,6,29288.83,2,1,1,29946.09,0
462,12188067,Customer_461,800,France,Female,24,10,51596.54,1,0,0,126987.24,0
463,56438996,Customer_462,414,Germany,Male,59,10,214552.44,1,0,0,160749.53,1
464,60137191,Customer_463,575,France,Female,65,6,0.0,2,1,0,115545.03,1
465,72145406,Customer_464,575,Spain,Male,56,2,0.0,1,0,1,78103.0,1
466,39922068,Customer_465,606,Spain,Female,54,1,248680.53,1,1,1,94869.01,1
467,88724652,Customer_466,778,Spain,Male,25,9,249746.88,2,1,1,56064.72,0
468,70643443,Customer_467,597,Germany,Male,52,5,54701.53,1,0,1,171895.15,1
469,80652676,Customer_468,300,France,Male,30,6,239656.25,1,1,1,71468.36,0
470,54781330,Customer_469,433,Spain,Male,32,10,0.0,1,1,0,173139.64,0
471,59047442,Customer_470,647,France,Male,67,4,208295.38,2,1,0,193522.35,1
472,93984861,Customer_471,731,France,Female,53,1,59681.63,2,1,0,58578.19,0
473,46326389,Customer_472,656,France,Female,74,7,10711.91,1,1,0,173001.99,1
474,46355022,Customer_473,703,France,Female,43,10,201068.45,1,1,1,168925.93,0
475,93161446,Customer_474,432,France,Male,38,1,114551.49,1,1,1,126153.99,0
476,42304583,Customer_475,352,France,Male,74,10,0.0,1,1,1,168428.79,1
477,12080003,Customer_476,822,France,Male,53,5,0.0,1,1,0,90848.08,1
478,62816620,Customer_477,610,Spain,Male,67,6,0.0,1,0,0,124546.82,1
479,46556008,Customer_478,706,Spain,Male,20,10,142009.74,2,0,1,87086.01,0
480,12474954,Customer_479,827,France,Female,47,3,199048.19,1,0,1,199787.78,0
481,54949845,Customer_480,400,France,Female,64,8,6169.62,2,0,1,111052.7,0
482,59221363,Customer_481,780,France,Male,64,0,158922.55,4,1,0,55076.36,1
483,88403577,Customer_482,501,Spain,Female,58,7,61466.82,1,0,1,137326.01,1
484,40634810,Customer_483,644,France,Female,27,0,56882.54,2,0,1,154027.74,0
485,24892477,Customer_484,513,France,Male,49,0,22889.8,2,0,1,173654.63,0
486,72949229,Customer_485,409,France,Female,23,4,3113.95,1,1,1,12410.98,0
487,56967922,Customer_486,784,France,Male,63,4,76649.83,1,0,0,151985.33,1
488,70149864,Customer_487,491,France,Male,53,8,0.0,3,1,0,110807.76,1
489,18451050,Customer_488,313,Spain,Female,29,9,107466.71,1,0,1,148029.77,0
490,96358627,Customer_489,382,Spain,Female,59,10,0.0,2,1,1,110200.19,1
491,37002652,Customer_490,829,Spain,Male,59,6,123313.37,2,0,0,72638.83,1
492,88177007,Customer_491,752,Spain,Male,21,1,205925.54,1,1,1,16673.5,0
493,62051597,Customer_492,666,Spain,Female,23,7,0.0,2,0,1,70866.87,0
494,53592126,Customer_493,729,France,Male,29,5,145765.38,2,0,0,134637.74,0
495,97720486,Customer_494,657,Germany,Female,21,5,0.0,1,0,1,11845.52,1
496,18273793,Customer_495,801,Spain,Female,48,5,92082.46,1,0,1,185079.66,0
497,99514847,Customer_496,354,France,Male,68,9,0.0,1,0,1,85870.21,1
498,85622441,Customer_497,334,Spain,Female,21,4,193192.99,2,0,0,21951.35,0
499,41431392,Customer_498,682,France,Female,53,10,108701.59,2,1,1,177576.28,0
500,32285174,Customer_499,831,Spain,Female,42,5,210378.37,2,0,0,44335.02,0
501,43177400,Customer_500,620,Spain,Male,65,7,153843.11,2,0,1,21075.4,1
502,77882658,Customer_501,832,Germany,Male,45,10,102368.24,3,0,1,24906.49,0
503,19598290,Customer_502,520,Germany,Male,56,8,230732.03,1,1,0,110321.21,1
504,60576737,Customer_503,671,Spain,Female,70,4,221994.28,2,0,1,64322.66,1
505,18963729,Customer_504,580,Spain,Female,25,2,100267.63,1,1,1,169944.44,0
506,14322227,Customer_505,785,Germany,Female,35,1,185586.3,1,0,0,113658.49,1
507,10248096,Customer_506,656,France,Female,33,4,232345.76,1,1,1,62836.87,0
508,74112068,Customer_507,541,Germany,Male,27,7,147576.86,1,0,1,121008.78,0
509,21446283,Customer_508,434,France,Male,54,8,0.0,2,1,0,189365.29,1
510,88183749,Customer_509,472,France,Female,18,0,20876.98,1,1,1,173852.6,0
511,34573831,Customer_510,341,France,Male,40,5,0.0,2,0,0,35934.28,0
512,88733923,Customer_511,385,Germany,Female,24,10,170747.61,1,0,1,175669.18,1
513,34679323,Customer_512,580,France,Male,53,9,40376.84,1,1,1,79586.01,0
514,48138369,Customer_513,317,France,Male,60,10,30944.71,2,0,0,83046.99,1
515,29930495,Customer_514,559,France,Female,44,10,0.0,2,0,0,105772.96,0
516,75097566,Customer_515,323,France,Male,43,1,63090.83,1,1,1,155960.25,0
517,88291588,Customer_516,389,France,Male,43,7,0.0,1,1,1,90279.11,0
518,96874302,Customer_517,681,Spain,Female,29,6,51194.53,1,0,1,135601.61,0
519,58032574,Customer_518,315,France,Female,39,5,0.0,3,1,0,42324.64,1
520,26316811,Customer_519,485,Germany,Female,71,8,43428.25,1,1,1,66067.89,1
521,20502591,Customer_520,404,Germany,Female,20,10,132752.15,1,0,1,190088.93,0
522,30391307,Customer_521,329,France,Female,62,5,133742.93,2,1,0,89811.9,1
523,19362446,Customer_522,414,France,Male,27,7,112626.3,2,1,0,148012.68,0
524,44329155,Customer_523,361,Spain,Male,24,5,186948.7,1,1,1,25109.91,0
525,63196350,Customer_524,344,France,Female,34,6,0.0,2,0,0,15758.67,0
526,78188821,Customer_525,666,France,Male,33,10,222368.32,1,0,0,20005.98,0
527,70585942,Customer_526,368,Germany,Female,36,8,247473.8,2,1,0,143272.03,1
528,39725914,Customer_527,817,Germany,Female,66,2,236237.66,1,0,1,20777.94,1
529,74231350,Customer_528,568,Germany,Male,69,9,0.0,2,0,1,124384.18,1
530,12941931,Customer_529,524,France,Male,57,5,219720.08,2,1,0,57631.23,1
531,68816535,Customer_530,782,Spain,Female,26,6,185622.75,2,1,1,36669.37,0
532,93240673,Customer_531,728,Spain,Male,71,1,121537.7,2,1,1,141619.33,0
533,67054298,Customer_532,531,France,Male,66,4,247198.8,2,0,0,113345.29,1
534,84778280,Customer_533,836,Spain,Female,22,3,57538.26,2,1,1,179335.55,0
535,80388607,Customer_534,592,France,Male,40,0,146619.55,2,1,1,148172.63,0
536,19101128,Customer_535,690,France,Male,62,9,54158.85,1,0,1,71317.47,0
537,17054489,Customer_536,834,Spain,Female,23,1,64683.81,2,0,0,34047.07,0
538,77384352,Customer_537,698,France,Female,22,7,208027.24,1,0,0,131076.98,0
539,68593509,Customer_538,625,France,Male,52,8,159393.32,2,1,0,76012.12,1
540,13151822,Customer_539,639,Germany,Female,37,6,0.0,2,1,1,41449.52,1
541,26474960,Customer_540,660,Germany,Female,43,9,0.0,2,1,1,118876.99,1
542,29697382,Customer_541,838,Spain,Male,60,1,230858.81,2,0,0,135725.14,1
543,27634622,Customer_542,686,Germany,Male,49,0,114475.71,2,1,0,64255.51,1
544,10921504,Customer_543,465,Germany,Female,58,9,0.0,2,1,0,147120.85,1
545,79704355,Customer_544,312,France,Male,25,2,47359.99,2,0,0,22935.18,0
546,43676834,Customer_545,731,France,Female,18,3,0.0,1,1,1,148641.93,0
547,99759029,Customer_546,568,France,Female,32,7,197385.58,2,1,1,30079.45,0
548,38108064,Customer_547,528,France,Male,29,5,83996.57,2,0,1,141232.83,0
549,38792078,Customer_548,815,Germany,Female,36,2,81058.13,2,0,0,92688.14,1
550,66080141,Customer_549,385,France,Male,62,2,97448.45,1,0,1,38851.83,0
551,56472447,Customer_550,320,France,Female,26,9,0.0,1,0,0,14007.28,0
552,24170029,Customer_551,707,France,Male,25,5,131121.61,2,0,0,170615.99,0
553,73142060,Customer_552,809,France,Female,29,10,244517.45,2,0,0,177148.67,0
554,42224034,Customer_553,757,Germany,Male,36,6,237072.47,1,0,1,80301.71,0
555,95338718,Customer_554,779,France,Female,29,7,0.0,2,1,1,135272.2,0
556,10737957,Customer_555,775,France,Female,28,3,151184.77,1,0,0,175243.79,0
557,68165227,Customer_556,677,France,Male,51,0,246235.91,2,0,0,27019.95,1
558,19707509,Customer_557,807,France,Male,24,5,92075.7,2,1,0,106137.47,0
559,73540680,Customer_558,488,Spain,Female,26,8,50526.16,2,1,0,90728.11,0
560,14458197,Customer_559,710,France,Female,65,4,226463.33,2,0,1,50954.82,0
561,35719792,Customer_560,350,France,Male,19,9,204877.15,2,1,0,57648.52,0
562,76825569,Customer_561,590,France,Male,21,7,97872.64,1,0,1,184410.0,0
563,43398332,Customer_562,460,Germany,Female,21,5,60851.65,2,1,0,142032.8,1
564,37274884,Customer_563,817,Spain,Male,48,5,93106.67,1,0,0,128655.45,1
565,90813511,Customer_564,540,Spain,Female,57,2,108653.5,1,0,1,132977.62,1
566,25527049,Customer_565,415,Spain,Male,57,9,208849.44,1,0,0,88510.78,1
567,13773229,Customer_566,613,Germany,Male,57,0,97965.19,2,0,1,159641.18,1
568,28208792,Customer_567,342,France,Female,21,0,120788.01,2,1,0,151706.57,0
569,60012700,Customer_568,369,France,Male,37,8,46858.15,2,0,1,92892.96,0
570,56568534,Customer_569,537,Spain,Female,54,0,183293.5,2,1,0,37880.07,1
571,22273438,Customer_570,647,France,Female,56,5,157109.48,2,0,1,28515.62,0
572,30704206,Customer_571,620,Germany,Male,37,2,37720.46,2,0,1,161034.27,0
573,13919633,Customer_572,330,France,Male,66,7,71394.38,2,1,0,143529.42,1
574,68826414,Customer_573,674,Germany,Male,65,1,78384.25,1,1,0,95466.91,1
575,22781057,Customer_574,331,Germany,Female,61,2,0.0,2,0,1,35859.07,1
576,89340680,Customer_575,749,Spain,Female,63,5,6288.97,1,0,0,156944.13,0
577,52051064,Customer_576,321,Germany,Female,73,4,146264.17,1,0,1,78237.67,1
578,58167061,Customer_577,314,Spain,Male,63,2,64918.93,1,1,0,157576.18,1
579,65091341,Customer_578,585,Germany,Male,51,0,227350.99,1,0,1,142854.19,1
580,91120882,Customer_579,741,France,Male,40,0,205728.83,3,0,1,186711.7,0
581,24658579,Customer_580,721,France,Female,38,2,0.0,1,0,1,22891.44,0
582,49298891,Customer_581,630,Spain,Male,64,3,75136.97,2,0,0,132242.98,1
583,56139182,Customer_582,398,France,Male,34,1,66719.92,1,1,1,160584.19,0
584,92622239,Customer_583,825,France,Male,53,5,15625.68,2,0,0,65380.23,1
585,97522042,Customer_584,311,Germany,Male,46,9,96041.3,1,0,0,150016.12,1
586,42783843,Customer_585,491,Spain,Female,39,7,37914.32,2,1,1,66576.0,0
587,58386879,Customer_586,715,France,Female,43,3,0.0,1,0,1,130641.19,0
588,18312572,Customer_587,639,France,Female,22,4,215584.91,2,0,1,139300.8,0
589,15584954,Customer_588,735,France,Male,58,8,20332.64,2,0,0,180066.89,0
590,95962664,Customer_589,722,France,Female,21,10,223730.0,2,0,0,190671.43,0
591,32104462,Customer_590,817,Germany,Male,22,6,101557.41,2,0,0,199397.08,0
592,42352697,Customer_591,584,France,Female,32,2,8056.18,1,1,1,141832.57,0
593,13505940,Customer_592,752,France,Female,48,9,21812.42,1,0,0,119996.57,1
594,58374171,Customer_593,385,Spain,Male,35,5,1054.97,1,1,1,139738.3,0
595,62869170,Customer_594,395,France,Female,68,0,0.0,1,0,0,151983.87,1
596,36373279,Customer_595,327,France,Male,70,2,68224.63,1,0,1,164991.87,1
597,88952465,Customer_596,412,Spain,Male,40,5,0.0,2,0,1,65276.54,0
598,44557766,Customer_597,361,Spain,Male,74,8,182555.24,2,0,0,144685.43,1
599,79785995,Customer_598,754,Germany,Male,23,9,0.0,2,0,0,46488.99,1
600,39485071,Customer_599,572,Spain,Female,26,2,0.0,2,1,0,29580.84,1
601,14087118,Customer_600,544,France,Female,37,7,0.0,2,1,1,160708.74,0
602,86253592,Customer_601,652,Germany,Female,71,10,52383.75,1,0,0,120238.12,1
603,79954561,Customer_602,498,Germany,Female,46,8,0.0,2,0,0,100436.09,1
604,82603432,Customer_603,614,Spain,Female,58,7,172213.08,1,0,0,85664.52,1
605,55876221,Customer_604,301,Germany,Male,55,8,200474.24,1,0,0,58573.09,1
606,32988621,Customer_605,692,Germany,Male,46,6,111962.4,2,0,0,121377.08,1
607,86656883,Customer_606,780,Germany,Male,71,6,232303.11,1,0,0,26184.61,1
608,71843750,Customer_607,321,France,Female,72,5,31139.0,1,1,0,142373.48,1
609,45702351,Customer_608,344,Spain,Female,43,10,134602.36,1,1,0,102642.48,0
610,73891107,Customer_609,375,France,Female,58,3,176960.61,2,1,0,129806.79,1
611,46615226,Customer_610,635,Spain,Male,53,8,216315.52,1,0,1,16002.2,1
612,71324081,Customer_611,719,Spain,Male,51,0,162563.32,2,1,0,81122.26,1
613,98903826,Customer_612,753,Germany,Female,23,4,165729.84,1,0,1,85932.54,0
614,15682564,Customer_613,730,Germany,Male,29,10,240553.68,2,1,0,119782.28,1
615,40978914,Customer_614,617,France,Female,74,2,103411.18,2,1,0,181356.43,1
